namelist_title,namelist_author,namelist_id,an_assault_army,an_clone_army,an_defense_army,an_gene_warrior_army,an_industrial_army,an_machine_assault_1,an_machine_assault_2,an_machine_assault_3,an_machine_defense,an_occupation_army,an_postatomic_army,an_primitive_army,an_psionic_army,an_robotic_army,an_robotic_defense_army,an_robotic_occupation_army,an_slave_army,an_undead_army,an_xenomorph_army,cn_first_names_female,cn_first_names_male,cn_regnal_first_names_female,cn_regnal_first_names_male,cn_regnal_second_names,cn_second_names,fn_fleet_names,fn_random_names,pn_alpine_planets,pn_arctic_planets,pn_arid_planets,pn_continental_planets,pn_desert_planets,pn_gaia_planets,pn_generic_planets,pn_ocean_planets,pn_savannah_planets,pn_tropical_planets,pn_tundra_planets,sn_battle_cruiser,sn_battleship,sn_carrier,sn_colonizer,sn_colossus,sn_constructor,sn_corvette,sn_cruiser,sn_destroyer,sn_dreadnought,sn_exploration_ship,sn_flagship,sn_frigate,sn_generic,sn_headquarters,sn_ion_cannon,sn_juggernaut,sn_military_station_large,sn_military_station_medium,sn_military_station_small,sn_science,sn_sponsored_colonizer,sn_strike_cruiser,sn_titan,sn_transport,sn_xl_cannon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Sword,,,,,,Nomos,Hera's Kopis,Nomos,,,,Nomos,,,,,,,,,,Artemis's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Shield,,,,,,Deimos's Dagger,Ares's Dagger,Deimos's Dagger,,,,Deimos's Dagger,,,,,,,,,,Aphrodite's Kopis,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hephaestus's Rage,,,,,,Harmonia's Fist,Artemis's Command,Harmonia's Fist,,,,Harmonia's Fist,,,,,,,,,,Dionysus's Shield,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spirit of Demeter,,,,,,Dryops,Spirit of Athena,Dryops,,,,Dryops,,,,,,,,,,Apollo's Will,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermes's Fist,,,,,,Kydoimos's Strike,Hand of Hera,Kydoimos's Strike,,,,Kydoimos's Strike,,,,,,,,,,Demeter's Command,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Strike,,,,,,Adrestia's Javelin,Aphrodite's Doru,Adrestia's Javelin,,,,Adrestia's Javelin,,,,,,,,,,Will of Ares,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Kopis,,,,,,Asterion,Will of Dionysus,Asterion,,,,Asterion,,,,,,,,,,Ares's Fist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Sarissa,,,,,,Word of Alala,Hera's Dagger,Word of Alala,,,,Word of Alala,,,,,,,,,,Hephaestus's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Shield,,,,,,Mecisteus,Hestia's Doru,Mecisteus,,,,Mecisteus,,,,,,,,,,Hermes's Kopis,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Kopis,,,,,,Alala's Chariot,Hera's Courage,Alala's Chariot,,,,Alala's Chariot,,,,,,,,,,Dionysus's Command,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Rage,,,,,,Jason,Hera's Sarissa,Jason,,,,Jason,,,,,,,,,,Vision of Hephaestus,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Sword,,,,,,Kydoimos's Will,Hermes's Chariot,Kydoimos's Will,,,,Kydoimos's Will,,,,,,,,,,Demeter's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Arrow,,,,,,Eris's Courage,Vision of Aphrodite,Eris's Courage,,,,Eris's Courage,,,,,,,,,,Aphrodite's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Chariot,,,,,,Aeneas,Hephaestus's Strike,Aeneas,,,,Aeneas,,,,,,,,,,Hand of Dionysus,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Courage,,,,,,Anteros's Arrow,Voice of Artemis,Anteros's Arrow,,,,Anteros's Arrow,,,,,,,,,,Hand of Athena,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Javelin,,,,,,Dolos,Aphrodite's Sword,Dolos,,,,Dolos,,,,,,,,,,Apollo's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Rage,,,,,,Adrestia's Strike,Word of Hera,Adrestia's Strike,,,,Adrestia's Strike,,,,,,,,,,Ares's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spirit of Aphrodite,,,,,,Voice of Adrestia,Athena's Doru,Voice of Adrestia,,,,Voice of Adrestia,,,,,,,,,,Hera's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Haplon,,,,,,Phobos's Shield,Ares's Command,Phobos's Shield,,,,Phobos's Shield,,,,,,,,,,Aphrodite's Shield,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Arrow,,,,,,Ialmenus,Demeter's Steed,Ialmenus,,,,Ialmenus,,,,,,,,,,Hephaestus's Sword,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breath of Hestia,,,,,,Vision of Phobos,Will of Artemis,Vision of Phobos,,,,Vision of Phobos,,,,,,,,,,Hestia's Will,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Courage,,,,,,Eris's Strike,Athena's Arrow,Eris's Strike,,,,Eris's Strike,,,,,,,,,,Ares's Spear,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand of Demeter,,,,,,Word of Deimos,Hera's Spear,Word of Deimos,,,,Word of Deimos,,,,,,,,,,Athena's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Steed,,,,,,Makhai's Haplon,Aphrodite's Vigil,Makhai's Haplon,,,,Makhai's Haplon,,,,,,,,,,Voice of Dionysus,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Fist,,,,,,Will of Phobos,Demeter's Sarissa,Will of Phobos,,,,Will of Phobos,,,,,,,,,,Word of Hera,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hephaestus's Chariot,,,,,,Eris's Steed,Demeter's Will,Eris's Steed,,,,Eris's Steed,,,,,,,,,,Dionysus's Rage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Word of Apollo,,,,,,Cebriones,Voice of Athena,Cebriones,,,,Cebriones,,,,,,,,,,Spirit of Hera,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Haplon,,,,,,Anteros's Fist,Dionysus's Strike,Anteros's Fist,,,,Anteros's Fist,,,,,,,,,,Hand of Hermes,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Shield,,,,,,Nike's Steed,Artemis's Vigil,Nike's Steed,,,,Nike's Steed,,,,,,,,,,Ares's Doru,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Chariot,,,,,,Idas,Artemis's Steed,Idas,,,,Idas,,,,,,,,,,Hera's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Will,,,,,,Alastor,Hand of Aphrodite,Alastor,,,,Alastor,,,,,,,,,,Hera's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hera's Dagger,,,,,,Deimos's Courage,Ares's Xiphon,Deimos's Courage,,,,Deimos's Courage,,,,,,,,,,Hand of Ares,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will of Hestia,,,,,,Word of Adrestia,Hephaestus's Chariot,Word of Adrestia,,,,Word of Adrestia,,,,,,,,,,Breath of Hermes,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hephaestus's Shield,,,,,,Orpheus,Aphrodite's Javelin,Orpheus,,,,Orpheus,,,,,,,,,,Artemis's Will,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will of Aphrodite,,,,,,Palioxis,Dionysus's Chariot,Palioxis,,,,Palioxis,,,,,,,,,,Aphrodite's Haplon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Fist,,,,,,Vision of Eris,Will of Athena,Vision of Eris,,,,Vision of Eris,,,,,,,,,,Apollo's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermes's Strike,,,,,,Kydoimos's Doru,Breath of Ares,Kydoimos's Doru,,,,Kydoimos's Doru,,,,,,,,,,Hephaestus's Haplon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Dagger,,,,,,Enyo's Strike,Aphrodite's Steed,Enyo's Strike,,,,Enyo's Strike,,,,,,,,,,Dionysus's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Shield,,,,,,Breath of Nike,Demeter's Arrow,Breath of Nike,,,,Breath of Nike,,,,,,,,,,Demeter's Rage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand of Hestia,,,,,,Phobos's Rage,Hephaestus's Shield,Phobos's Rage,,,,Phobos's Rage,,,,,,,,,,Hermes's Haplon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Vigil,,,,,,Spirit of Phobos,Hephaestus's Haplon,Spirit of Phobos,,,,Spirit of Phobos,,,,,,,,,,Breath of Hestia,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Xiphon,,,,,,Eris's Dagger,Hestia's Sarissa,Eris's Dagger,,,,Eris's Dagger,,,,,,,,,,Dionysus's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Vigil,,,,,,Praxidice,Aphrodite's Xiphon,Praxidice,,,,Praxidice,,,,,,,,,,Vision of Hera,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hera's Javelin,,,,,,Will of Nike,Demeter's Spear,Will of Nike,,,,Will of Nike,,,,,,,,,,Spirit of Artemis,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Xiphon,,,,,,Anteros's Strike,Artemis's Doru,Anteros's Strike,,,,Anteros's Strike,,,,,,,,,,Hera's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Sarissa,,,,,,Kydoimos,Hera's Arrow,Kydoimos,,,,Kydoimos,,,,,,,,,,Artemis's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Will,,,,,,Eris's Sword,Athena's Javelin,Eris's Sword,,,,Eris's Sword,,,,,,,,,,Breath of Ares,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Strike,,,,,,Kydoimos's Fist,Breath of Demeter,Kydoimos's Fist,,,,Kydoimos's Fist,,,,,,,,,,Aphrodite's Command,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hera's Vigil,,,,,,Theseus,Hephaestus's Spear,Theseus,,,,Theseus,,,,,,,,,,Dionysus's Sword,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hephaestus's Kopis,,,,,,Gorgophone,Hephaestus's Sarissa,Gorgophone,,,,Gorgophone,,,,,,,,,,Spirit of Aphrodite,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voice of Artemis,,,,,,Nike's Dagger,Breath of Hestia,Nike's Dagger,,,,Nike's Dagger,,,,,,,,,,Hand of Artemis,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Word of Dionysus,,,,,,Deimos,Artemis's Arrow,Deimos,,,,Deimos,,,,,,,,,,Artemis's Shield,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voice of Dionysus,,,,,,Phobos's Will,Hestia's Fist,Phobos's Will,,,,Phobos's Will,,,,,,,,,,Dionysus's Will,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breath of Hera,,,,,,Hand of Anteros,Apollo's Xiphon,Hand of Anteros,,,,Hand of Anteros,,,,,,,,,,Voice of Demeter,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Command,,,,,,Makhai's Will,Apollo's Will,Makhai's Will,,,,Makhai's Will,,,,,,,,,,Dionysus's Courage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breath of Hephaestus,,,,,,Meleager,Hermes's Doru,Meleager,,,,Meleager,,,,,,,,,,Hestia's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hera's Haplon,,,,,,Ptocheia,Hermes's Haplon,Ptocheia,,,,Ptocheia,,,,,,,,,,Apollo's Shield,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Spear,,,,,,Enyo's Chariot,Dionysus's Sword,Enyo's Chariot,,,,Enyo's Chariot,,,,,,,,,,Ares's Sword,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Spear,,,,,,Adrestia's Rage,Hera's Fist,Adrestia's Rage,,,,Adrestia's Rage,,,,,,,,,,Hera's Dagger,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Word of Hestia,,,,,,Adrestia's Xiphon,Hestia's Steed,Adrestia's Xiphon,,,,Adrestia's Xiphon,,,,,,,,,,Hephaestus's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Courage,,,,,,Anteros's Shield,Aphrodite's Strike,Anteros's Shield,,,,Anteros's Shield,,,,,,,,,,Demeter's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Dagger,,,,,,Hand of Deimos,Hephaestus's Steed,Hand of Deimos,,,,Hand of Deimos,,,,,,,,,,Dionysus's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Fist,,,,,,Breath of Enyo,Aphrodite's Kopis,Breath of Enyo,,,,Breath of Enyo,,,,,,,,,,Voice of Hestia,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Haplon,,,,,,Anteros's Courage,Will of Demeter,Anteros's Courage,,,,Anteros's Courage,,,,,,,,,,Breath of Hera,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Chariot,,,,,,Adrestia's Will,Demeter's Courage,Adrestia's Will,,,,Adrestia's Will,,,,,,,,,,Hermes's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spirit of Artemis,,,,,,Promachus,Will of Ares,Promachus,,,,Promachus,,,,,,,,,,Dionysus's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Xiphon,,,,,,Breath of Eris,Athena's Command,Breath of Eris,,,,Breath of Eris,,,,,,,,,,Hera's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Strike,,,,,,Alke,Hestia's Will,Alke,,,,Alke,,,,,,,,,,Voice of Hermes,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Word of Hermes,,,,,,Ker,Voice of Ares,Ker,,,,Ker,,,,,,,,,,Ares's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand of Artemis,,,,,,Will of Kydoimos,Athena's Strike,Will of Kydoimos,,,,Will of Kydoimos,,,,,,,,,,Hermes's Doru,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Doru,,,,,,Kydoimos's Spear,Vision of Apollo,Kydoimos's Spear,,,,Kydoimos's Spear,,,,,,,,,,Vision of Athena,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand of Hera,,,,,,Breath of Anteros,Apollo's Rage,Breath of Anteros,,,,Breath of Anteros,,,,,,,,,,Hermes's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hephaestus's Javelin,,,,,,Voice of Enyo,Hera's Chariot,Voice of Enyo,,,,Voice of Enyo,,,,,,,,,,Demeter's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Strike,,,,,,Deimos,Voice of Demeter,Deimos,,,,Deimos,,,,,,,,,,Aphrodite's Fist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Javelin,,,,,,Phobos's Doru,Demeter's Strike,Phobos's Doru,,,,Phobos's Doru,,,,,,,,,,Breath of Demeter,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Sarissa,,,,,,Enyo's Spear,Athena's Haplon,Enyo's Spear,,,,Enyo's Spear,,,,,,,,,,Apollo's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Haplon,,,,,,Adrestia's Doru,Spirit of Apollo,Adrestia's Doru,,,,Adrestia's Doru,,,,,,,,,,Word of Hephaestus,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Haplon,,,,,,Nike's Strike,Athena's Fist,Nike's Strike,,,,Nike's Strike,,,,,,,,,,Word of Demeter,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand of Dionysus,,,,,,Gereniaus,Hand of Demeter,Gereniaus,,,,Gereniaus,,,,,,,,,,Dionysus's Dagger,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Command,,,,,,Phobos's Arrow,Word of Athena,Phobos's Arrow,,,,Phobos's Arrow,,,,,,,,,,Demeter's Doru,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Spear,,,,,,Adrestia's Dagger,Hermes's Courage,Adrestia's Dagger,,,,Adrestia's Dagger,,,,,,,,,,Hestia's Spear,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermes's Sword,,,,,,Taraxippus,Apollo's Sarissa,Taraxippus,,,,Taraxippus,,,,,,,,,,Apollo's Spear,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hephaestus's Strike,,,,,,Eioneus,Aphrodite's Rage,Eioneus,,,,Eioneus,,,,,,,,,,Hestia's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermes's Courage,,,,,,Alala's Rage,Aphrodite's Shield,Alala's Rage,,,,Alala's Rage,,,,,,,,,,Demeter's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Word of Ares,,,,,,Phobos's Javelin,Hestia's Chariot,Phobos's Javelin,,,,Phobos's Javelin,,,,,,,,,,Word of Aphrodite,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Rage,,,,,,Anteros's Spear,Demeter's Command,Anteros's Spear,,,,Anteros's Spear,,,,,,,,,,Demeter's Sword,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Fist,,,,,,Anteros's Steed,Hermes's Kopis,Anteros's Steed,,,,Anteros's Steed,,,,,,,,,,Ares's Shield,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Dagger,,,,,,Phobos's Fist,Dionysus's Spear,Phobos's Fist,,,,Phobos's Fist,,,,,,,,,,Will of Hephaestus,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Sarissa,,,,,,Oenomaus,Aphrodite's Will,Oenomaus,,,,Oenomaus,,,,,,,,,,Artemis's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Sword,,,,,,Tryphon,Breath of Apollo,Tryphon,,,,Tryphon,,,,,,,,,,Hermes's Will,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Steed,,,,,,Deimos's Arrow,Artemis's Strike,Deimos's Arrow,,,,Deimos's Arrow,,,,,,,,,,Hand of Apollo,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Javelin,,,,,,Makhai's Steed,Ares's Strike,Makhai's Steed,,,,Makhai's Steed,,,,,,,,,,Aphrodite's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Kopis,,,,,,Hylas,Ares's Arrow,Hylas,,,,Hylas,,,,,,,,,,Aphrodite's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hera's Steed,,,,,,Vision of Anteros,Demeter's Haplon,Vision of Anteros,,,,Vision of Anteros,,,,,,,,,,Will of Artemis,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hera's Courage,,,,,,Nike's Spear,Dionysus's Doru,Nike's Spear,,,,Nike's Spear,,,,,,,,,,Dionysus's Spear,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Doru,,,,,,Maniae,Hephaestus's Javelin,Maniae,,,,Maniae,,,,,,,,,,Vision of Ares,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breath of Athena,,,,,,Adrestia's Sarissa,Word of Hephaestus,Adrestia's Sarissa,,,,Adrestia's Sarissa,,,,,,,,,,Hand of Aphrodite,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Strike,,,,,,Nike's Shield,Hermes's Shield,Nike's Shield,,,,Nike's Shield,,,,,,,,,,Breath of Athena,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breath of Dionysus,,,,,,Spirit of Nike,Hera's Haplon,Spirit of Nike,,,,Spirit of Nike,,,,,,,,,,Voice of Hephaestus,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kydoimos,,Kydoimos,,,,Kydoimos,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enyo,,Enyo,,,,Enyo,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enyo's Sarissa,,Enyo's Sarissa,,,,Enyo's Sarissa,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eris's Xiphon,,Eris's Xiphon,,,,Eris's Xiphon,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phobos's Steed,,Phobos's Steed,,,,Phobos's Steed,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alala's Doru,,Alala's Doru,,,,Alala's Doru,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrestia's Chariot,,Adrestia's Chariot,,,,Adrestia's Chariot,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peitho,,Peitho,,,,Peitho,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enyo's Shield,,Enyo's Shield,,,,Enyo's Shield,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellerophon,,Bellerophon,,,,Bellerophon,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eris's Haplon,,Eris's Haplon,,,,Eris's Haplon,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iphiclus,,Iphiclus,,,,Iphiclus,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonia's Doru,,Harmonia's Doru,,,,Harmonia's Doru,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonia's Chariot,,Harmonia's Chariot,,,,Harmonia's Chariot,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alala's Javelin,,Alala's Javelin,,,,Alala's Javelin,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonia's Javelin,,Harmonia's Javelin,,,,Harmonia's Javelin,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iolcus,,Iolcus,,,,Iolcus,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrestia's Steed,,Adrestia's Steed,,,,Adrestia's Steed,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proioxis,,Proioxis,,,,Proioxis,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makhai's Fist,,Makhai's Fist,,,,Makhai's Fist,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eurypylus,,Eurypylus,,,,Eurypylus,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ennomus,,Ennomus,,,,Ennomus,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand of Enyo,,Hand of Enyo,,,,Hand of Enyo,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enyo's Vigil,,Enyo's Vigil,,,,Enyo's Vigil,,,,,,,,,,,,,
